date,county,state,fips,cases,deaths
10/8/2020,Montgomery,New York,36057,242,9
10/8/2020,Nassau,New York,36059,47656,2204
10/8/2020,New York City,New York,,253398,23874
10/8/2020,Niagara,New York,36063,1855,89
10/8/2020,Oneida,New York,36065,2503,125
10/8/2020,Onondaga,New York,36067,4669,182
10/8/2020,Ontario,New York,36069,505,28
10/8/2020,Orange,New York,36071,12679,414
10/8/2020,Orleans,New York,36073,342,55
10/8/2020,Oswego,New York,36075,536,3
10/8/2020,Otsego,New York,36077,354,4
10/8/2020,Putnam,New York,36079,1669,63
10/8/2020,Rensselaer,New York,36083,958,42
10/8/2020,Rockland,New York,36087,16454,509
10/8/2020,Saratoga,New York,36091,1122,15
10/8/2020,Schenectady,New York,36093,1438,47
10/8/2020,Schoharie,New York,36095,88,2
10/8/2020,Schuyler,New York,36097,62,0
10/8/2020,Seneca,New York,36099,114,1
10/8/2020,St. Lawrence,New York,36089,339,4
10/8/2020,Steuben,New York,36101,608,55
10/8/2020,Suffolk,New York,36103,47196,2016
10/8/2020,Sullivan,New York,36105,1633,37
10/8/2020,Tioga,New York,36107,304,23
10/8/2020,Tompkins,New York,36109,465,0
10/8/2020,Ulster,New York,36111,2343,84
10/8/2020,Warren,New York,36113,427,30
10/8/2020,Washington,New York,36115,314,14
10/8/2020,Wayne,New York,36117,347,3
10/8/2020,Westchester,New York,36119,38693,1459
10/8/2020,Wyoming,New York,36121,147,5
10/8/2020,Yates,New York,36123,67,6
10/9/2020,Albany,New York,36001,3268,123
10/9/2020,Allegany,New York,36003,141,4
10/9/2020,Broome,New York,36007,2314,86
10/9/2020,Cattaraugus,New York,36009,343,13
10/9/2020,Cayuga,New York,36011,240,3
10/9/2020,Chautauqua,New York,36013,668,4
10/9/2020,Chemung,New York,36015,888,7
10/9/2020,Chenango,New York,36017,268,6
10/9/2020,Clinton,New York,36019,178,5
10/9/2020,Columbia,New York,36021,615,47
10/9/2020,Cortland,New York,36023,277,1
10/9/2020,Delaware,New York,36025,144,5
10/9/2020,Dutchess,New York,36027,5233,161
10/9/2020,Erie,New York,36029,11998,636
10/9/2020,Essex,New York,36031,185,14
10/9/2020,Franklin,New York,36033,71,1
10/9/2020,Fulton,New York,36035,352,28
10/9/2020,Genesee,New York,36037,358,6
10/9/2020,Greene,New York,36039,377,15
10/9/2020,Hamilton,New York,36041,15,1
10/9/2020,Herkimer,New York,36043,355,10
10/9/2020,Jefferson,New York,36045,180,1
10/9/2020,Lewis,New York,36049,54,5
10/9/2020,Livingston,New York,36051,219,6
10/9/2020,Madison,New York,36053,509,9
10/9/2020,Monroe,New York,36055,6350,260
10/9/2020,Montgomery,New York,36057,244,9
10/9/2020,Nassau,New York,36059,47736,2204
10/9/2020,New York City,New York,,254023,23879
10/9/2020,Niagara,New York,36063,1872,89
10/9/2020,Oneida,New York,36065,2512,126
10/9/2020,Onondaga,New York,36067,4693,182
10/9/2020,Ontario,New York,36069,511,28
10/9/2020,Orange,New York,36071,12763,414
10/9/2020,Orleans,New York,36073,343,55
10/9/2020,Oswego,New York,36075,542,3
10/9/2020,Otsego,New York,36077,357,4
10/9/2020,Putnam,New York,36079,1673,63
10/9/2020,Rensselaer,New York,36083,964,42
10/9/2020,Rockland,New York,36087,16599,509
10/9/2020,Saratoga,New York,36091,1139,15
10/9/2020,Schenectady,New York,36093,1445,47
10/9/2020,Schoharie,New York,36095,90,2
10/9/2020,Schuyler,New York,36097,66,0
10/9/2020,Seneca,New York,36099,114,1
10/9/2020,St. Lawrence,New York,36089,342,4
10/9/2020,Steuben,New York,36101,632,56
10/9/2020,Suffolk,New York,36103,47285,2016
10/9/2020,Sullivan,New York,36105,1643,37
10/9/2020,Tioga,New York,36107,319,23
10/9/2020,Tompkins,New York,36109,473,0
10/9/2020,Ulster,New York,36111,2349,84
10/9/2020,Warren,New York,36113,429,30
10/9/2020,Washington,New York,36115,317,14
10/9/2020,Wayne,New York,36117,357,3
10/9/2020,Westchester,New York,36119,38770,1460
10/9/2020,Wyoming,New York,36121,150,5
10/9/2020,Yates,New York,36123,70,6
10/10/2020,Albany,New York,36001,3280,124
10/10/2020,Allegany,New York,36003,144,4
10/10/2020,Broome,New York,36007,2400,86
10/10/2020,Cattaraugus,New York,36009,355,13
10/10/2020,Cayuga,New York,36011,241,3
10/10/2020,Chautauqua,New York,36013,682,4
10/10/2020,Chemung,New York,36015,929,7
10/10/2020,Chenango,New York,36017,271,6
10/10/2020,Clinton,New York,36019,178,5
10/10/2020,Columbia,New York,36021,617,47
10/10/2020,Cortland,New York,36023,293,1
10/10/2020,Delaware,New York,36025,146,5
10/10/2020,Dutchess,New York,36027,5245,161
10/10/2020,Erie,New York,36029,12055,637
10/10/2020,Essex,New York,36031,186,14
10/10/2020,Franklin,New York,36033,71,1
10/10/2020,Fulton,New York,36035,352,28
10/10/2020,Genesee,New York,36037,358,6
10/10/2020,Greene,New York,36039,379,15
10/10/2020,Hamilton,New York,36041,15,1
10/10/2020,Herkimer,New York,36043,358,10
10/10/2020,Jefferson,New York,36045,181,1
10/10/2020,Lewis,New York,36049,55,5
10/10/2020,Livingston,New York,36051,219,6
10/10/2020,Madison,New York,36053,509,9
10/10/2020,Monroe,New York,36055,6388,260
10/10/2020,Montgomery,New York,36057,245,9
10/10/2020,Nassau,New York,36059,47841,2204
10/10/2020,New York City,New York,,254599,23882
10/10/2020,Niagara,New York,36063,1882,89
10/10/2020,Oneida,New York,36065,2529,126
10/10/2020,Onondaga,New York,36067,4747,182
10/10/2020,Ontario,New York,36069,512,28
10/10/2020,Orange,New York,36071,12813,414
10/10/2020,Orleans,New York,36073,344,55
10/10/2020,Oswego,New York,36075,547,3
10/10/2020,Otsego,New York,36077,359,4
10/10/2020,Putnam,New York,36079,1675,63
10/10/2020,Rensselaer,New York,36083,970,42
10/10/2020,Rockland,New York,36087,16690,509
10/10/2020,Saratoga,New York,36091,1141,15
10/10/2020,Schenectady,New York,36093,1451,47
10/10/2020,Schoharie,New York,36095,93,2
10/10/2020,Schuyler,New York,36097,66,0
10/10/2020,Seneca,New York,36099,115,1
10/10/2020,St. Lawrence,New York,36089,344,4
10/10/2020,Steuben,New York,36101,660,58
10/10/2020,Suffolk,New York,36103,47357,2016
10/10/2020,Sullivan,New York,36105,1645,37
10/10/2020,Tioga,New York,36107,333,23
10/10/2020,Tompkins,New York,36109,476,0
10/10/2020,Ulster,New York,36111,2355,84
10/10/2020,Warren,New York,36113,429,30
10/10/2020,Washington,New York,36115,317,14
10/10/2020,Wayne,New York,36117,361,3
10/10/2020,Westchester,New York,36119,38846,1461
10/10/2020,Wyoming,New York,36121,150,5
10/10/2020,Yates,New York,36123,71,6
10/11/2020,Albany,New York,36001,3293,124
10/11/2020,Allegany,New York,36003,150,4
10/11/2020,Broome,New York,36007,2442,86
10/11/2020,Cattaraugus,New York,36009,358,13
10/11/2020,Cayuga,New York,36011,244,3
10/11/2020,Chautauqua,New York,36013,691,4
10/11/2020,Chemung,New York,36015,958,7
10/11/2020,Chenango,New York,36017,275,6
10/11/2020,Clinton,New York,36019,179,5
10/11/2020,Columbia,New York,36021,621,47
10/11/2020,Cortland,New York,36023,301,1
10/11/2020,Delaware,New York,36025,148,5
10/11/2020,Dutchess,New York,36027,5252,162
10/11/2020,Erie,New York,36029,12107,638
10/11/2020,Essex,New York,36031,186,14
